domain,event_id,context_label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7
Healthcare,127,low_load_nighttime,1.0270350120887934,0.2413410549794421,0.0744955717204927,0.8907354829671513,0.7437453889209542,0.02400812609759695,0.1878790941288293,0.730011422748282
Healthcare,128,low_load_daytime,0.5747941374165031,0.8776944520791503,0.2668061182930064,0.2537680785627063,0.29578862491194957,0.4337746564391421,-0.11155305207513005,0.23419300132538767
Healthcare,129,low_load_nighttime,0.9410267657508731,0.39182309645505375,-0.07693438471992314,0.6339063776805174,0.991992762505341,0.507885066739722,0.13717917725442427,0.8603624818921829
Healthcare,130,low_load_nighttime,1.0421659949227133,0.1608888059895049,0.08037035308234047,0.6985921642419182,0.7921017290308942,0.07644254347410523,0.14521903119314875,0.9085828274803585
Healthcare,131,high_load_daytime,0.19166286577731373,0.6928148533508868,0.7751443856918767,0.14182519602334387,0.3068281021918698,0.6097894427296856,0.6605084671050941,0.5579697711003908
Healthcare,132,high_load_daytime,0.2731631437270846,0.603752850650465,0.9855468814434801,0.3818787110269745,0.12415028496449812,0.5164711024160272,0.7487841250378604,0.352738555146322
Healthcare,133,low_load_daytime,0.23312627755631488,0.8243117219763945,0.20408063264308848,0.45041353734022127,0.19571262583580318,0.6008718696962021,0.3365199132066183,0.31860058260114016
Healthcare,134,low_load_nighttime,0.8260869700290843,0.10991689977413516,0.35726342565126634,0.5402576868852536,0.9511805468628786,0.49440694481403924,0.055316447020851076,0.6460849297484437
Healthcare,135,high_load_nighttime,0.4450420447616532,0.3561450329913188,0.6164663301852712,0.697967712512755,0.6892124570282653,0.4430264430205416,0.7967468957498349,0.6969754593981529
Healthcare,136,low_load_daytime,0.25629931258265265,0.6642354472286686,0.4030614334216197,0.19219986386074642,0.23137360048874694,0.6444570964730517,0.2949163016786284,0.2182809089986865
Healthcare,137,low_load_daytime,0.11164921374611464,0.7126313903458714,0.31209297890706245,0.2581807500865922,0.447066669964017,0.7879492687081219,0.38409158315650466,0.2969780086053903
Healthcare,138,low_load_nighttime,0.8497299993987084,0.41181950680941937,0.2355448667197252,0.7505660267571007,1.053725771305238,0.3166981020014056,0.26799764437987866,0.7994438633881673
Healthcare,139,low_load_daytime,0.23876191507234207,0.6129567553423712,0.2454803910293943,0.10669692364276476,0.39411303305254103,0.9059336963166674,0.07103098500166594,0.5162910276480962
Healthcare,140,low_load_nighttime,0.886778341030203,0.07573695440598852,0.35417479255519413,0.592548988803183,0.6643978723299631,0.19100998585493795,0.21562860981858015,0.643520082240795
Healthcare,141,low_load_daytime,0.1329557875318128,0.7854609821269618,0.2386531730855737,-0.0022615185004249416,0.3099447493208044,0.7485260604726823,0.3303611373957315,0.3269179076404244
Healthcare,142,high_load_daytime,0.24600913988067794,0.6801878811861254,0.732240844091248,0.33821844278551233,0.2871720940279944,0.6511635873832671,0.8379136889201778,0.4335896696946354
Healthcare,143,high_load_daytime,0.30139748656939835,0.7491671542185185,0.6069187856590703,0.5607130362084023,0.10647682518180088,0.565953751383917,0.6587206331647034,0.2337641490391912
Healthcare,144,low_load_nighttime,0.8341169057312077,0.011712019054794243,0.3051617416936459,0.8067575050552571,0.9322105945950934,0.3730493497339152,0.028051041920599942,0.6722701840182376
Healthcare,145,high_load_nighttime,0.5562462875601456,0.18722808784653094,0.4155429065701208,0.5807083278076282,0.5508660312469171,0.3820289135636325,0.6039675443242306,0.6621323785202202
Healthcare,146,low_load_nighttime,1.0008718993046504,0.1484347943233845,0.03177521716042912,0.7016126445194839,0.8144014268119979,0.44275106346943194,0.29756746134224155,0.6776677933468508
Healthcare,147,high_load_daytime,0.11463440035752515,0.6299482746632374,0.6354240967163938,0.3825062172506788,0.147339148545842,0.6148523994407158,0.8050954544622336,0.3387695206476186
Healthcare,148,low_load_daytime,0.4117431562001158,0.6846468214439354,0.32470318225602995,0.11671896523158024,0.47679711582460016,0.4387726836248783,0.26824519700227284,0.0779838345411048
Healthcare,149,low_load_nighttime,0.8944753473657697,0.3127624350163045,0.13795225968500666,0.7675521542762974,0.914468896206645,0.39832894892633264,0.12319684622850187,0.7047891023178314
Healthcare,150,high_load_daytime,0.19919673229746226,0.5566726248025595,0.8094278828523751,0.22725991906950727,0.3947527072960801,0.6097778056674917,0.7495584858093819,0.43083641791159777
Healthcare,151,high_load_daytime,0.3832243749875298,0.5367993353861481,0.8311326425870305,0.45081171852747126,0.444741658034399,0.5545545909260108,0.7512550480134712,0.2947256790319853
Healthcare,152,high_load_daytime,0.063975683664794,0.6006062614414236,0.842533191691649,0.40007870147067354,0.34474806356104204,0.48187365445638963,0.7248380123562412,0.11673859885931415
Healthcare,153,low_load_nighttime,0.9832512087652183,0.49927284672302996,-0.0018818445994391864,0.9108694410549631,0.8085955916784482,0.1881579247347823,0.1942762982533606,0.644417878070407
Healthcare,154,low_load_daytime,0.50266576214368,0.7776047902926259,0.1929840284028246,0.38921501846924267,0.29831931346711654,0.6856850127581354,0.4177777638187238,0.3883444297733737
Healthcare,155,low_load_nighttime,1.0029859049226268,0.3820372901412551,0.17175532728554885,0.7873501330107344,0.9689196912177926,0.44218043465413737,0.21866778326341718,0.7670737796883353
Healthcare,156,low_load_nighttime,0.8084969630691747,0.13298760910068405,0.03707566005243296,0.7146239873150548,0.9981180271807856,0.4357801673951187,0.42157300760768157,0.9662898962058987
Healthcare,157,low_load_daytime,0.4082420728896298,0.8421272619445743,0.18802112701601614,0.44355747615877206,0.40504093734025975,0.6601729596367558,0.35090198887886054,0.23603004587735738
Healthcare,158,high_load_nighttime,0.3966063107146898,0.37603910114975886,0.8264900417338421,0.8097682916083543,0.5668354846238516,0.20232432612582932,0.5489216428282753,0.7581737357678539
Healthcare,159,low_load_nighttime,0.7592485179075947,0.3793119934606035,0.21978885002306447,0.784711285598569,0.7038358786257903,0.4100065459454805,0.15690058751521713,0.6043523825134072
Healthcare,160,low_load_daytime,0.37340141568792906,0.6832650346842143,0.3721991078293895,0.3519518990743326,0.4853675438971413,0.7722531400534755,0.271796637947194,0.3002239904817666
Healthcare,161,low_load_nighttime,1.0371295772709952,0.19271838910231565,-0.01707095842337744,0.8125920251189968,0.8422076453719559,0.3976333303517638,0.07755859386198881,0.810962776452136
Healthcare,162,high_load_nighttime,0.489718381122212,0.36186870108384933,0.6575463723440261,0.7457384130374864,0.7441774447486526,0.3291108823985043,0.5795038714969587,0.5819435166557819
Healthcare,163,high_load_nighttime,0.5222148237399308,0.3505120449488504,0.7278819617506024,0.40866839612278566,0.5933846547662348,0.40859284704209337,0.5462146943080031,0.6924406685614182
Healthcare,164,high_load_nighttime,0.5297215232972627,0.26875539981118296,0.6169700103302332,0.520208452219392,0.6817590890998753,0.10389145276100342,0.6901014502292746,0.4922749055412604
Healthcare,165,high_load_daytime,0.45010859483036153,0.6715605876109175,0.7933286090954973,0.26032413430661283,0.2492441817838611,0.5197241667953898,0.7601786098965989,0.3179662426087453
Healthcare,166,low_load_daytime,0.27863595692776666,0.684741734111511,0.31217483794397954,0.21975115090010158,0.25687141115305384,0.7462295064122952,0.3010376322819444,0.16772220539530397
Healthcare,167,low_load_daytime,0.24421104817011519,0.6110956351767818,0.06309186309077691,0.4550527255858315,0.5652374263379203,0.5958890760221203,0.28292813227879,0.206544683296571
Healthcare,168,low_load_nighttime,1.0039382556595298,0.3873936753755064,0.2137913442568565,0.6596789395285543,1.0408302684641186,0.45107034988951855,0.36873191205606676,0.7779204604241986
Healthcare,169,high_load_daytime,0.22475029285653345,0.4774980927540587,0.7628856111802995,0.3081617359226738,0.15847927792765565,0.6046321981370795,1.0018611359184406,0.5050554478444022
Healthcare,170,low_load_nighttime,0.7780468245961493,0.20983815335589479,0.22641568932286743,0.569200810157332,0.7732955601361047,0.3928691424727921,0.3661173498319369,0.5737762966816331
Healthcare,171,high_load_daytime,0.2944390984847436,0.7332414060360121,1.0707160668324909,0.3581541943835945,0.2808401859628329,0.7570751867665522,0.6134563094291158,0.357221472199878
Healthcare,172,low_load_nighttime,0.9384412966289452,0.227802021509052,0.11678027093775653,0.694134231343894,1.051780750559862,0.27042765360385496,0.3666959924058107,0.7943070447470493
Healthcare,173,high_load_daytime,0.13999031963769928,0.7086872493423275,0.8695669151464454,0.2578604773953737,0.13376152393641288,0.6851699182381399,0.9030094043348846,0.3437139966279898
Healthcare,174,high_load_nighttime,0.4353676230781841,0.5527873266246295,0.629527832053106,0.6383549141970394,0.48379986736344427,0.4038723960941444,0.626537328230085,0.6665205415132183
Healthcare,175,high_load_daytime,0.45353232997543635,0.5702510817150478,0.8131747349984616,0.34693801714500627,0.3248100043713103,0.6406092701789426,0.779653396759142,0.14115675735442043
Healthcare,176,high_load_nighttime,0.7174852804856762,0.3660219272238568,0.5337228568117797,0.635274286184248,0.5693752024113814,0.28274705217985585,0.5953892605778895,0.8935917085428264
Healthcare,177,low_load_nighttime,1.0240744808506268,0.37074602414877705,0.06895074471248706,0.674005297756408,0.7946015505626957,0.35064793593243815,0.252225518827098,0.7577421064815408
Healthcare,178,low_load_nighttime,0.9332695605223293,0.3137969311387978,0.31463590356196214,0.686332304530642,0.7426060925639117,0.4383714055438611,0.004214760931721129,0.6545431940169638
Healthcare,179,high_load_daytime,-0.056469743184275834,0.42666955081887936,0.72248748553124,0.5893877153913363,0.33257809814671646,0.5018964422217712,0.6687432871265551,0.2666632636748975
Healthcare,180,low_load_nighttime,0.6545708604767924,0.2964911753267845,-0.007811588461735852,0.584333369031336,1.0510998454911802,0.019508392283779208,0.01209156039552503,0.6536517155222498
Healthcare,181,high_load_nighttime,0.4994782747103087,0.4321476346514467,0.7381237929314348,0.4533954222874521,0.5129841666325703,0.45439033359869846,0.7297763125733213,0.8625301206175093
Healthcare,182,low_load_nighttime,0.5653409255413222,0.20500837821482215,0.058606231803076336,0.8008774201278227,0.9183768554673903,0.3971929143212929,0.052426328311681675,0.6282605347282865
Healthcare,183,low_load_nighttime,0.7847094334900707,0.2529462739534162,0.22369979099986897,0.8746348062540427,0.7237778370706623,0.26085509894846637,-0.17349688485143624,0.7279514987728374
Healthcare,184,low_load_daytime,0.4374070429334532,0.5330602942017989,0.19338717552811086,0.14206504379388457,0.3014821952245311,0.6324005974838331,0.2776013702205876,0.2529941256747949
Healthcare,185,high_load_daytime,0.4288790294655254,0.6040864785094564,0.8439361074764888,0.32139038135200687,0.08621269266966167,0.5967411955638969,0.7882713349712065,0.2505204446628709
Healthcare,186,high_load_nighttime,0.4727161859718372,0.3796645908603016,0.6408839939617222,0.8173777799331768,0.27608874624069246,0.3402092431374225,0.7903982555082022,0.7121191986403744
Healthcare,187,high_load_nighttime,0.5218367672292193,0.4305493491794351,0.770944699578514,0.7279726257391993,0.3637171442831521,0.41255354773419467,0.5067465133703688,0.6700054098299337
Healthcare,188,high_load_nighttime,0.44161380320808186,0.4768231551917603,0.5803808738669147,0.6783635701869485,0.42375337329402846,0.5537924406249644,0.8092554073666249,0.632272919207566
Healthcare,189,low_load_nighttime,1.072329760573367,0.2647239488395424,0.11271946363912258,0.6808798930099281,0.903289421920478,0.24850161197265958,-0.0721563274376073,0.8314568145220264
Healthcare,190,low_load_daytime,0.2966624985297406,0.7502405940461526,0.34458231589651206,0.07269057134971299,0.32343963897024197,0.6805161074886064,0.4673518819339866,0.3339667010612287
Healthcare,191,low_load_nighttime,0.7249559536460856,0.22389891622855224,0.21049655936769637,0.7114803339979198,0.7027697519228758,0.42797665420356557,0.15881677913589357,0.6428174727359139
Healthcare,192,high_load_daytime,0.4716737332282278,0.8815106831778667,0.7797519876792425,0.4491661636785025,0.2537545180770596,0.6238146523541288,0.6630454053118299,0.17371757327962986
Healthcare,193,high_load_daytime,0.4384718992347766,0.586161710229254,0.8416219655425817,0.26421180645412035,0.15588551204274334,0.7861670560102947,0.8424668098739994,0.11079513636529909
Healthcare,194,low_load_daytime,0.49967578284647174,0.466460333710479,0.23454447946836823,0.16748417972479152,0.39747895223468144,0.8677634917851785,0.22870294473198233,0.05804739530671457
Healthcare,195,low_load_nighttime,0.8563740058418017,0.3492152901419552,0.27395098233901605,0.7324016506466856,0.7505046582677297,0.1608479200173864,0.17056545579899526,0.7093333072408436
Healthcare,196,high_load_daytime,0.21071784997682186,0.6107696765523783,0.652825088490691,0.1698812359882157,0.331543493768402,0.7229023178797876,0.8337839288637411,0.23157856359857715
Healthcare,197,low_load_daytime,0.3456396116711544,0.6804404611424365,0.17153382912350862,0.09020048718741769,0.39658726205752753,0.6317227718532069,0.2994964122265317,0.17147155105602052
Healthcare,198,low_load_daytime,0.46315460342259307,0.7736975531923174,-0.0031446244395364475,0.37258805201079037,0.2800528232663395,0.6375815302786809,0.2537052116404433,0.21102745104386067
Healthcare,199,high_load_daytime,0.33113493656215776,0.7907716167461982,0.8617271190182875,0.3972596389698985,0.015029356040817649,0.8015952073066452,0.8978398303972661,0.3595117336654179
